stat_key,Jurisdiction,Population,Murder Offenses,Murder Clearances,Murder Value_Stolen,NgMansl Offenses,NgMansl Clearances,Rape Value_Stolen,Rape Committed Offenses,Rape Committed Clearances,Rape Attempted Offenses,Rape Attempted Clearances,Robbery Highway Offenses,Robbery Highway Value_Stolen,Robbery Commercial_House Offenses,Robbery Commercial_House Value_Stolen,Robbery Gas/Service_Station Offenses,Robbery Gas/Service_Station Value_Stolen,Robbery Chain_Store Offenses,Robbery Chain_Store Value_Stolen,Robbery Residence Offenses,Robbery Residence Value_Stolen,Robbery Bank Offenses,Robbery Bank Value_Stolen,Robbery Miscellaneous Offenses,Robbery Miscellaneous Value_Stolen,Robbery Firearm Offenses,Robbery Firearm Clearances,Robbery Knife_Cutting_Instrument Offenses,Robbery Knife_Cutting_Instrument Clearances,Robbery Other_Dangerous_Weapon Offenses,Robbery Other_Dangerous_Weapon Clearances,Robbery Hands_Fists_Feet_etc. Offenses,Robbery Hands_Fists_Feet_etc. Clearances,AgAsslt Firearm Offenses,AgAsslt Firearm Clearances,AgAsslt Knife_Cutting_Instrument Offenses,AgAsslt Knife_Cutting_Instrument Clearances,AgAsslt Other_Dangerous_Weapon Offenses,AgAsslt Other_Dangerous_Weapon Clearances,AgAsslt Hands_Fists_Feet_etc. Offenses,AgAsslt Hands_Fists_Feet_etc. Clearances,Burglary Residence_Night Offenses,Burglary Residence_Night Value_Stolen,Burglary Residence_Day Offenses,Burglary Residence_Day Value_Stolen,Burglary Residence_Unknown Offenses,Burglary Residence_Unknown Value_Stolen,Burglary Non-residence_Night Offenses,Burglary Non-residence_Night Value_Stolen,Burglary Non-residence_Day Offenses,Burglary Non-residence_Day Value_Stolen,Burglary Non-residence_Unknown Offenses,Burglary Non-residence_Unknown Value_Stolen,Burglary Forcible_Entry Offenses,Burglary Forcible_Entry Clearances,Burglary Unlawful_Entry-No_Force Offenses,Burglary Unlawful_Entry-No_Force Clearances,Burglary Attempted_Forcible_Entry Offenses,Burglary Attempted_Forcible_Entry Clearances,Larceny Pocket-picking Offenses,Larceny Pocket-picking Value_Stolen,Larceny Purse-snatching Offenses,Larceny Purse-snatching Value_Stolen,Larceny Shoplifting Offenses,Larceny Shoplifting Value_Stolen,Larceny From_Motor_Vehicles Offenses,Larceny From_Motor_Vehicles Value_Stolen,Larceny MV_Parts_&_Accessories Offenses,Larceny MV_Parts_&_Accessories Value_Stolen,Larceny Bicycles Offenses,Larceny Bicycles Value_Stolen,Larceny From_Buildings Offenses,Larceny From_Buildings Value_Stolen,Larceny Coin-operated_Machines Offenses,Larceny Coin-operated_Machines Value_Stolen,Larceny All_Other Offenses,Larceny All_Other Value_Stolen,Larceny $200_and_Over Offenses,Larceny $200_and_Over Value_Stolen,Larceny $50_to_$200 Offenses,Larceny $50_to_$200 Value_Stolen,Larceny Under_$50 Offenses,Larceny Under_$50 Value_Stolen,Larceny Clearances,MVTheft Auto Offenses,MVTheft Auto Clearances,MVTheft Trucks_&_Buses Offenses,MVTheft Trucks_&_Buses Clearances,MVTheft Other_Vehicles Offenses,MVTheft Other_Vehicles Clearances,MVTheft Value_Stolen,Arson Structural Offenses,Arson Structural Clearances,Arson Structural Value_Damaged,Arson Mobile Offenses,Arson Mobile Clearances,Arson Mobile Value_Damaged,Arson Other Offenses,Arson Other Clearances,Arson Other Value_Damaged,SmAsslt Offenses,SmAsslt Clearances,Total_Value_Recovered,Murder Weapon Firearm,Murder Weapon Handgun,Murder Weapon Rifle,Murder Weapon Shotgun,Murder Weapon Other_gun,Murder Weapon Knife,Murder Weapon Blunt_Object,Murder Weapon Motor_Vehicle,Murder Weapon Personal_Weap,Murder Weapon Poison,Murder Weapon Explosives,Murder Weapon Fire,Murder Weapon Narcotics,Murder Weapon Asphyxiation,Murder Weapon Other,Murder Weapon Unknown,"Murder Relationship Spouse, Female","Murder Relationship Spouse, Male","Murder Relationship Live-In, Female","Murder Relationship Live-In, Male","Murder Relationship Ex-Live-In, Female","Murder Relationship Ex-Live-In, Male","Murder Relationship Co-Procreator, Female","Murder Relationship Co-Procreator, Male","Murder Relationship Parent, Female","Murder Relationship Parent, Male","Murder Relationship Child, Female","Murder Relationship Child, Male","Murder Relationship Sibling, Female","Murder Relationship Sibling, Male","Murder Relationship Grandparent, Female","Murder Relationship Grandparent, Male","Murder Relationship Grandchild, Female","Murder Relationship Grandchild, Male","Murder Relationship In-law, Female","Murder Relationship In-law, Male","Murder Relationship Stepparent, Female","Murder Relationship Stepparent, Male","Murder Relationship Stepchild, Female","Murder Relationship Stepchild, Male","Murder Relationship Other_Family, Female","Murder Relationship Other_Family, Male","Murder Relationship Neighbor, Female","Murder Relationship Neighbor, Male","Murder Relationship Acquaintance, Female","Murder Relationship Acquaintance, Male","Murder Relationship Boy/Girlfriend, Female","Murder Relationship Boy/Girlfriend, Male","Murder Relationship Babysittee, Female","Murder Relationship Babysittee, Male","Murder Relationship Child_of_Partner, Female","Murder Relationship Child_of_Partner, Male","Murder Relationship Ex-spouse, Female","Murder Relationship Ex-spouse, Male","Murder Relationship Employee, Female","Murder Relationship Employee, Male","Murder Relationship Employer, Female","Murder Relationship Employer, Male","Murder Relationship Friend, Female","Murder Relationship Friend, Male","Murder Relationship Same_Sex_Relat, Female","Murder Relationship Same_Sex_Relat, Male","Murder Relationship Oth_Known_Pers, Female","Murder Relationship Oth_Known_Pers, Male","Murder Relationship Stranger, Female","Murder Relationship Stranger, Male","Murder Relationship Unknown, Female","Murder Relationship Unknown, Male",Murder Circumstance Argument,Murder Circumstance LEOKA,Murder Circumstance Drug_Dealing,Murder Circumstance Gangland,Murder Circumstance Juvenile_Gang,Murder Circumstance Lovers_Quarrel,Murder Circumstance Mercy_Killing,Murder Circumstance Other_Felony,Murder Circumstance Other,Murder Circumstance Unknown,LEOKA Homicides,LEOKA Assault Offenses,LEOKA Assault Clearances
CTSP02000,Burlington,8609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1320,0,0,0,0,1,6049,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,160,0,0,0,0,0,0,0,0,7,20295,6,20145,3,310,0,0,4,4,1,1,0,0,0,91300,0,0,0,0,0,0,0,0,0,6,5,43150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTSP02100,Canaan,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1601,0,0,2,7550,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4658,2,4658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTSP02200,Canterbury,4933,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2650,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,150,2,2745,0,0,0,0,2,9717,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22493,8,22147,2,345,3,1,3,0,0,0,0,1,0,25000,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT0002300,Canton,9291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1500,0,0,2,0,2,0,0,0,1,0,0,0,43,10256,27,2471,11,28255,1,1,3,5954,0,0,23,58731,45,102043,27,3286,37,339,37,10,2,0,0,0,0,112768,0,0,0,0,0,0,0,0,0,2,1,75724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTSP02400,Chaplin,2362,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3552,0,0,0,0,0,0,2,2106,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,650,0,0,2,1320,3,1970,0,0,0,0,1,3,3,0,0,0,0,9600,0,0,0,0,0,0,0,0,0,7,7,10650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT0002500,Cheshire,30005,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,19120,19,60470,0,0,4,1557,1,50,0,0,14,1,13,2,2,0,0,0,0,0,25,4399,82,50921,18,12874,0,0,19,34298,0,0,42,113557,99,210092,46,5377,41,580,36,28,3,2,1,1,0,478281,0,0,0,0,0,0,0,0,0,106,67,214029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
CTSP02600,Chester,3934,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2330,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3600,1,2951,0,0,0,0,1,1280,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7291,0,0,2,11392,2,18215,3,468,1,0,2,2,1,0,0,0,0,50200,0,0,0,0,0,0,0,0,0,6,6,56000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT0002700,Clinton,13766,0,0,0,0,0,0,7,2,0,0,0,0,1,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,2,1,8,6,5,13300,11,4560,0,0,0,0,9,9738,0,0,6,3,13,2,6,1,0,0,0,0,71,36821,50,11365,4,751,3,1650,4,7318,1,0,115,309423,120,361945,44,4846,84,537,58,16,3,1,0,0,0,192692,0,0,0,0,0,0,0,0,0,87,71,273455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CTSP02800,Colchester,15295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1050,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,2,1,5,11225,13,24798,0,0,2,1760,10,11929,0,0,23,6,7,1,0,0,0,0,0,0,3,588,0,0,2,12947,0,0,0,0,1,750,40,90597,33,103984,7,837,6,61,13,9,1,0,0,0,0,77911,0,0,0,0,0,0,0,0,0,22,17,32460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTSP02900,Colebrook,1547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16120,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4859,4,4859,0,0,0,0,1,0,0,0,0,1,0,3000,0,0,0,0,0,0,0,0,0,0,0,1526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTSP03000,Columbia,5224,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8635,0,0,1,1940,1,2244,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,8500,0,0,1,2000,0,0,13,25238,13,35478,2,260,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTSP03100,Cornwall,1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3939,0,0,0,0,1,3349,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2335,3,1895,3,430,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT0003200,Coventry,12093,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,3,2205,12,5803,0,0,1,1910,2,620,9,0,11,3,1,0,0,0,0,0,7,932,35,12905,4,3001,1,650,14,26956,0,0,38,46654,45,88417,21,2230,33,451,8,4,0,2,0,1,0,63080,0,0,0,0,0,0,0,0,0,47,42,26062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT0003300,Cromwell,13528,0,0,0,0,0,0,0,0,0,0,0,0,1,322,1,159,1,525,0,0,1,641,0,0,0,1,1,1,3,1,0,0,1,1,0,0,0,1,2,2,4,6797,3,9519,0,0,3,1145,8,12251,0,0,12,1,2,0,4,0,0,0,2,1412,145,52297,85,41653,12,5797,3,560,47,88523,0,0,36,46430,133,223276,120,12476,77,920,127,22,3,0,0,1,0,294340,0,0,0,0,0,0,0,0,0,73,65,128255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
CT0003400,Danbury,78679,0,0,0,0,0,0,30,14,0,0,32,13620,22,4596,3,171,3,51,9,64065,0,0,6,832,19,6,7,1,2,1,47,25,0,1,8,2,23,20,25,18,42,24609,61,112788,0,0,22,52569,43,36817,0,0,98,22,47,11,23,2,0,0,0,0,209,45845,317,166890,51,33456,6,847,388,388230,1,450,84,91242,475,698166,218,23563,363,5231,285,102,17,0,0,37,4,762967,0,0,0,4,1,4003,1,0,1,801,695,537254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18
CT0003500,Darien,20610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,374700,0,0,0,0,11,5512,7,2,25,2,7,0,0,0,0,0,9,5296,95,13826,6,15050,6,3200,20,67924,0,0,52,131582,79,233626,24,2908,85,344,18,16,2,0,0,0,0,237080,0,0,0,2,0,4,0,0,0,25,19,156576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CTSP03600,Deep River,4847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1555,0,0,0,0,0,0,1,830,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,375,0,0,1,700,0,0,4,16650,5,17625,1,100,0,0,2,1,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,18,15,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT0003700,Derby,13025,0,0,0,0,0,0,6,3,0,0,4,172,10,2515,0,0,4,882,1,1300,0,0,2,210,5,0,1,0,3,0,12,1,0,0,3,3,8,4,1,1,2,300,0,0,36,23591,2,103,0,0,25,54102,36,5,15,0,14,3,0,0,1,20,39,12671,54,14269,14,1561,12,3944,43,21816,0,0,32,26284,74,75216,43,4811,78,538,40,33,2,1,0,4,0,222039,0,0,0,0,0,0,0,0,0,168,149,93410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
CTSP03800,Durham,6966,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,4,4,0,0,0,0,2,4240,0,0,0,0,3,488,0,0,5,1,0,0,0,0,0,0,0,0,0,0,3,429,0,0,0,0,3,39019,0,0,5,44950,9,84268,2,130,0,0,5,3,2,0,0,0,0,48690,0,0,0,0,0,0,0,0,0,19,18,41449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTSP03900,Eastford,1701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2450,2,2300,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTSP04000,East Granby,4987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30406,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,2,0,0,3,3355,3,31270,0,0,0,0,5,16785,0,0,7,0,4,0,0,0,0,0,0,0,1,13,4,2510,2,857,0,0,5,4750,0,0,18,44646,15,52061,6,619,9,96,1,17,0,0,0,0,0,141200,0,0,0,0,0,0,0,0,0,14,6,5310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTSP04100,East Haddam,8761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,620,10,20676,0,0,2,1630,3,8260,0,0,9,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,70839,26,70119,6,600,12,120,11,3,0,0,0,0,0,50850,1,0,10000,0,0,0,0,0,0,14,11,44535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT0004200,East Hampton,14037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,1,2,3000,5,501,0,0,2,1800,1,2400,0,0,6,2,4,0,0,0,1,0,0,0,8,745,14,9597,3,101,2,1000,6,2472,0,0,54,36344,34,47976,22,1984,32,299,12,8,2,0,0,2,1,50055,0,0,0,0,0,0,0,0,0,27,17,30904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT0004300,East Hartford,52112,4,3,2,0,0,0,26,13,0,0,9,1408,10,3179,1,0,9,14465,16,29896,1,950,6,461,14,9,11,4,1,0,26,8,8,3,27,19,23,20,8,6,0,0,0,0,140,171605,0,0,0,0,107,94480,156,21,81,13,10,3,8,16583,2,412,189,31189,208,84005,210,267797,47,9227,180,175929,1,2,99,94622,358,657136,182,19542,404,3088,140,118,10,2,0,22,1,966793,2,1,452,3,0,6,4,3,354,841,667,833181,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,2,0,3,3
CT0004400,East Haven,29630,0,0,0,0,0,0,3,0,1,1,7,231,2,302,3,783,0,0,0,0,0,0,2,2876,4,1,3,2,1,0,6,2,0,0,1,0,12,5,2,1,21,23756,53,49100,0,0,10,6139,16,12787,0,0,60,11,32,2,8,1,1,1,1,1,100,27063,115,40133,44,32146,6,3403,90,136048,0,0,103,85794,157,314689,79,8753,224,1147,102,83,6,0,0,15,0,580952,1,1,1,0,0,0,0,0,0,263,186,508839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
CTSP04500,East Lyme,19046,0,0,0,0,0,0,2,0,0,0,0,0,1,80,0,0,0,0,0,0,0,0,1,100,0,1,0,0,1,0,1,0,1,1,3,2,1,1,3,2,9,21941,20,95502,0,0,3,1271,11,25469,0,0,16,4,21,5,6,2,0,0,0,0,12,2824,2,130,2,2,2,800,3,5370,0,0,54,124034,42,131430,15,1590,18,140,18,5,1,0,0,2,0,124599,0,0,0,0,0,0,0,0,0,43,37,39034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT0004600,Easton,7643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,9806,0,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,18,12141,0,0,0,0,7,22552,0,0,8,89796,21,124235,2,219,10,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CT0004700,East Windsor,10320,0,0,0,0,0,0,3,1,0,0,0,0,2,325,2,442,0,0,1,1,0,0,0,0,2,1,0,0,0,0,3,2,2,0,2,1,2,1,2,3,4,5750,8,7370,0,0,2,9010,6,5918,0,0,6,0,8,0,6,0,0,0,0,0,49,13235,20,13850,18,17887,3,760,21,8270,0,0,58,64946,80,114179,42,4382,47,387,45,9,0,0,0,1,0,81750,1,0,15000,0,0,0,0,0,0,176,115,29443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
